Protecting the Health and Wellness of Babies and Pregnant Women in Custody Act|117|Senate|Amy Klobuchar(D) |Read twice and referred to the Committee on the Judiciary.|2022-09-29|https://www.congress.gov/117/bills/s5027/BILLS-117s5027is.pdf
Healthy Moms and Babies Act|117|Senate|Charles Grassley(R) |Read twice and referred to the Committee on Finance.|2022-09-29|https://www.congress.gov/117/bills/s5015/BILLS-117s5015is.pdf
Reproductive Health Care Accessibility Act|117|House|Cori Bush(D) |Referred to the House Committee on Energy and Commerce.|2022-09-29|https://www.congress.gov/117/bills/hr9040/BILLS-117hr9040ih.pdf
A resolution commending and congratulating the Las Vegas Aces basketball team on winning the 2022 Women's National Basketball Association championship.|117|Senate|Catherine Cortez Masto(D) |Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S5164-5165; text: CR S5231)|2022-09-28|https://www.congress.gov/117/bills/sres806/BILLS-117sres806ats.pdf
A resolution condemning the detention and death of Mahsa Amini and calling on the Government of Iran to end its systemic persecution of women.|117|Senate|Christopher Coons(D) |Referred to the Committee on Foreign Relations. (text: CR S5230)|2022-09-28|https://www.congress.gov/117/bills/sres803/BILLS-117sres803is.pdf
Sexual Abuse Services in Detention Act|117|Senate|Brian Schatz(D) |Read twice and referred to the Committee on the Judiciary.|2022-09-28|https://www.congress.gov/117/bills/s4979/BILLS-117s4979is.pdf
A bill to require the Secretary of the Army to establish sex-neutral high fitness standards for combat Military Occupational Specialties (MOSs).|117|Senate|Joni Ernst(R) |Read twice and referred to the Committee on Armed Services.|2022-09-27|https://www.congress.gov/117/bills/s4957/BILLS-117s4957is.pdf
Protecting Reproductive Freedom Act|117|House|Patrick Ryan(D) |Referred to the House Committee on Energy and Commerce.|2022-09-22|https://www.congress.gov/117/bills/hr8976/BILLS-117hr8976ih.pdf
Recognizing the significance of equal pay and the disparity in wages paid to men and to Black women.|117|House|Alma Adams(D) |Referred to the House Committee on Education and Labor.|2022-09-22|https://www.congress.gov/117/bills/hconres108/BILLS-117hconres108ih.pdf
Acknowledging and commemorating the World War II women in the Navy who served in the Women Accepted for Volunteer Emergency Service ("WAVES").|117|House|Elaine Luria(D) |Referred to the House Committee on Armed Services.|2022-09-22|https://www.congress.gov/117/bills/hres1388/BILLS-117hres1388ih.pdf
Recognizing September 22nd, 2022, as the Order of the Sons and Daughters of Italy in America, Colombo-Stella Lodge 1149 Day.|117|House|Jim Costa(D) |Referred to the House Committee on Oversight and Reform.|2022-09-22|https://www.congress.gov/117/bills/hres1385/BILLS-117hres1385ih.pdf
Expressing support for the designation of September 23, 2022, as "Mary Church Terrell Day", and calling on Congress to recognize Mary Church Terrell's lasting contributions to the civil rights and women's rights movements.|117|House|ELEANOR NORTON(D) |Referred to the House Committee on Oversight and Reform.|2022-09-21|https://www.congress.gov/117/bills/hres1381/BILLS-117hres1381ih.pdf
A resolution recognizing the history of women's professional baseball in Indiana.|117|Senate|Mike Braun(R) |Referred to the Committee on Commerce, Science, and Transportation. (text: CR S4865)|2022-09-20|https://www.congress.gov/117/bills/sres786/BILLS-117sres786is.pdf
Access to Reproductive Care for Servicemembers Act|117|House|Jason Crow(D) |Referred to the House Committee on Armed Services.|2022-09-20|https://www.congress.gov/117/bills/hr8916/BILLS-117hr8916ih.pdf
Congratulating the Las Vegas Aces for winning the 2022 Women's National Basketball Association Finals.|117|House|Dina Titus(D) |Referred to the House Committee on Oversight and Reform.|2022-09-20|https://www.congress.gov/117/bills/hres1374/BILLS-117hres1374ih.pdf
Protect Pregnancy Care Centers Act of 2022|117|House|CHRISTOPHER SMITH(R) |Referred to the House Committee on the Judiciary.|2022-09-20|https://www.congress.gov/117/bills/hr8926/BILLS-117hr8926ih.pdf
A resolution supporting the designation of September 19, 2022, as "National Stillbirth Prevention Day", recognizing tens of thousands of American families that have endured a stillbirth, and seizing the opportunity to keep other families from experiencing the same tragedy.|117|Senate|Jeff Merkley(D) |Referred to the Committee on Health, Education, Labor, and Pensions. (text: CR S4824)|2022-09-19|https://www.congress.gov/117/bills/sres771/BILLS-117sres771is.pdf
Supporting the designation of September 19, 2022, as "National Stillbirth Prevention Day", recognizing tens of thousands of American families that have endured a stillbirth, and seizing the opportunity to keep other families from experiencing the same tragedy.|117|House|Alma Adams(D) |Referred to the House Committee on Energy and Commerce.|2022-09-19|https://www.congress.gov/117/bills/hres1363/BILLS-117hres1363ih.pdf
Eliminating Limits to Justice for Child Sex Abuse Victims Act of 2022|117|Senate|Richard Durbin(D) |Became Public Law No: 117-176.|2022-09-16|https://www.congress.gov/117/bills/s3103/BILLS-117s3103enr.pdf
Women’s Business Centers Improvement Act of 2022|117|Senate|Ben Cardin(D) |Read twice and referred to the Committee on Small Business and Entrepreneurship.|2022-09-15|https://www.congress.gov/117/bills/s4863/BILLS-117s4863is.pdf
Protect the UNBORN Act|117|House|Andrew Clyde(R) |Referred to the Committee on Energy and Commerce, and in addition to the Committees on the Judiciary, and Ways and Means, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.|2022-09-15|https://www.congress.gov/117/bills/hr8835/BILLS-117hr8835ih.pdf
Menstrual Products Right To Know Act of 2022|117|House|Grace Meng(D) |Referred to the House Committee on Energy and Commerce.|2022-09-14|https://www.congress.gov/117/bills/hr8829/BILLS-117hr8829ih.pdf
