Honoring the life and accomplishments of the actor Jimmy Stewart and the contributions he made to the Nation on the 100th anniversary of his birth.|110|House|Ted Poe(R) |Referred to the House Committee on Oversight and Government Reform.|2008-04-29|https://www.congress.gov/110/bills/hres1165/BILLS-110hres1165ih.pdf
A concurrent resolution supporting the goals and ideals of National Sexual Assault Awareness and Prevention Month 2008.|110|Senate|Bob Casey(D) |Referred to the Subcommittee on Crime, Terrorism, and Homeland Security.|2008-04-28|https://www.congress.gov/110/bills/sconres77/BILLS-110sconres77rfh.pdf
Supporting the goals and ideals of the National Day of Silence with respect to anti-lesbian, gay, bisexual, and transgender name-calling, bullying, and harassment faced by individuals in schools.|110|House|ELIOT ENGEL(D) |Referred to the Subcommittee on the Constitution, Civil Rights, and Civil Liberties.|2008-04-28|https://www.congress.gov/110/bills/hconres328/BILLS-110hconres328ih.pdf
Pregnant Women Support Act|110|House|Lincoln Davis(D) |Executive Comment Requested from USDA.|2008-04-25|https://www.congress.gov/110/bills/hr3192/BILLS-110hr3192ih.pdf
Newborn Screening Saves Lives Act of 2007|110|Senate|CHRISTOPHER DODD(D) |Became Public Law No: 110-204.|2008-04-24|https://www.congress.gov/110/bills/s1858/BILLS-110s1858enr.pdf
Honoring Army Specialist Monica L. Brown, extending gratitude to her and her family, and pledging continuing support for the men and women of the United States Armed Forces.|110|House|SHEILA JACKSON-LEE(D) |Referred to the Subcommittee on Military Personnel.|2008-04-18|https://www.congress.gov/110/bills/hconres320/BILLS-110hconres320ih.pdf
Mother's Day Centennial Commemorative Coin Act|110|Senate|JAY ROCKEFELLER(D) |Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.|2008-04-17|https://www.congress.gov/110/bills/s2883/BILLS-110s2883is.pdf
Mentor-Mentee Teen Pregnancy Reduction Act of 2008|110|House|NYDIA VELAZQUEZ(D) |Referred to the Subcommittee on Health.|2008-04-16|https://www.congress.gov/110/bills/hr5810/BILLS-110hr5810ih.pdf
Women's Environmental Health and Disease Prevention Act of 2008|110|House|LOUISE SLAUGHTER(D) |Referred to the Subcommittee on Health.|2008-04-16|https://www.congress.gov/110/bills/hr5808/BILLS-110hr5808ih.pdf
Child Sexual Slavery Prevention Act of 2008|110|House|Stevan Pearce(R) |Referred to the Subcommittee on Crime, Terrorism, and Homeland Security.|2008-04-14|https://www.congress.gov/110/bills/hr5652/BILLS-110hr5652ih.pdf
A resolution congratulating the University of Tennessee women's basketball team for winning the 2008 National Collegiate Athletic Association Division I Women's Basketball Championship.|110|Senate|Lamar Alexander(R) |Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S2827-2828; text as passed Senate: CR S2827-2828; text of measure as introduced: CR S2821)|2008-04-09|https://www.congress.gov/110/bills/sres508/BILLS-110sres508ats.pdf
Newborn Screening Saves Lives Act of 2008|110|House|LUCILLE ROYBAL-ALLARD(D) |Placed on the Union Calendar, Calendar No. 352.|2008-04-08|https://www.congress.gov/110/bills/hr3825/BILLS-110hr3825rh.pdf
Women Veterans Health Care Improvement Act of 2008|110|Senate|Patty Murray(D) |Read twice and referred to the Committee on Veterans' Affairs.|2008-04-02|https://www.congress.gov/110/bills/s2799/BILLS-110s2799is.pdf
Stop Deceptive Advertising for Women's Services Act|110|Senate|Robert Menendez(D) |Read twice and referred to the Committee on Commerce, Science, and Transportation.|2008-04-01|https://www.congress.gov/110/bills/s2793/BILLS-110s2793is.pdf
Supporting the goals, ideals, and history of National Women's History Month.|110|House|LYNN WOOLSEY(D) |Motion to reconsider laid on the table Agreed to without objection.|2008-04-01|https://www.congress.gov/110/bills/hres1021/BILLS-110hres1021eh.pdf
Women's Business Ownership Act of 2008|110|House|EDDIE JOHNSON(D) |Referred to the Committee on Financial Services, and in addition to the Committees on Oversight and Government Reform, and Small Business, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.|2008-04-01|https://www.congress.gov/110/bills/hr5672/BILLS-110hr5672ih.pdf
Recognizing Gordon "Gordie" Howe on the occasion of his 80th birthday, and for other purposes.|110|House|Thaddeus McCotter(R) |Referred to the House Committee on Oversight and Government Reform.|2008-04-01|https://www.congress.gov/110/bills/hres1064/BILLS-110hres1064ih.pdf
Pregnant Women Health and Safety Act|110|Senate|David Vitter(R) |Read twice and referred to the Committee on Health, Education, Labor, and Pensions.|2008-03-31|https://www.congress.gov/110/bills/s2788/BILLS-110s2788is.pdf
Sex Offender Mandatory Registration Act of 2008|110|House|DENNIS MOORE(D) |Referred to the Subcommittee on Crime, Terrorism, and Homeland Security.|2008-03-17|https://www.congress.gov/110/bills/hr5475/BILLS-110hr5475ih.pdf
Birthparent Assistance Act of 2008|110|House|Jean Schmidt(R) |Referred to the House Committee on Education and Labor.|2008-03-14|https://www.congress.gov/110/bills/hr5640/BILLS-110hr5640ih.pdf
Expressing the sense of the House of Representatives that all Americans should participate in a moment of silence to reflect upon the service and sacrifice of members of the United States Armed Forces both at home and abroad.|110|House|JOE KNOLLENBERG(R) |Motion to reconsider laid on the table Agreed to without objection.|2008-03-12|https://www.congress.gov/110/bills/hres953/BILLS-110hres953eh.pdf
Congratulating the women's water polo team of the University of California, Los Angeles, for winning the 2007 NCAA Division I Women's Water Polo National Championship, and congratulating UCLA on its 100th NCAA sports national title, making it the most accomplished athletic program in NCAA history.|110|House|JERRY LEWIS(R) |Motion to reconsider laid on the table Agreed to without objection.|2008-03-11|https://www.congress.gov/110/bills/hres493/BILLS-110hres493eh.pdf
A resolution expressing the sympathy of the Senate to the families of women and girls murdered in Guatemala, and encouraging the United States to work with Guatemala to bring an end to these crimes.|110|Senate|JESSE BINGAMAN(D) |Resolution agreed to in Senate with amendments and an amended preamble by Unanimous Consent. (text: CR 3/11/2008 S1890-1891)|2008-03-10|https://www.congress.gov/110/bills/sres178/BILLS-110sres178ats.pdf
Women's Retirement Security Act of 2008|110|House|THOMAS ALLEN(D) |Referred to the Committee on Ways and Means, and in addition to the Committee on Education and Labor, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.|2008-03-06|https://www.congress.gov/110/bills/hr5543/BILLS-110hr5543ih.pdf
A resolution designating March 26, 2008, as "National Support the Troops and Their Families Day" and encouraging the people of the United States to participate in a moment of silence to reflect upon the service and sacrifice of members of the Armed Forces both at home and abroad, as well as the sacrifices of their families.|110|Senate|Debbie Stabenow(D) |Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S1654; text as passed Senate: CR S1654; text of measure as introduced: CR S1599)|2008-03-05|https://www.congress.gov/110/bills/sres473/BILLS-110sres473ats.pdf
Honoring the sacrifice of all mothers in the Armed Forces who have deployed to theaters of combat on behalf of the United States.|110|House|STEVE ISRAEL(D) |Referred to the Subcommittee on Military Personnel.|2008-02-29|https://www.congress.gov/110/bills/hres992/BILLS-110hres992ih.pdf
Reaffirming the commitment of the House of Representatives to the patriotic and professional men and women serving in the United States Marine Corps in defense of the United States.|110|House|John Kline(R) |Referred to the Subcommittee on Military Personnel.|2008-02-29|https://www.congress.gov/110/bills/hres958/BILLS-110hres958ih.pdf
A resolution expressing the sense of the Senate that Harriett Woods will be remembered as a pioneer in women's politics.|110|Senate|Claire McCaskill(D) |Resolution agreed to in Senate without amendment and with a preamble by Unanimous Consent. (consideration: CR S1435; text as passed Senate: CR S1435)|2008-02-29|https://www.congress.gov/110/bills/sres96/BILLS-110sres96ats.pdf
A resolution congratulating Vivian Stringer on winning 800 games in women's college basketball.|110|Senate|Robert Menendez(D) |Referred to the Committee on the Judiciary. (text of measure as introduced: CR S1387)|2008-02-28|https://www.congress.gov/110/bills/sres463/BILLS-110sres463is.pdf
Children of Military Families Natural Born Citizen Act|110|Senate|Claire McCaskill(D) |Read twice and referred to the Committee on the Judiciary.|2008-02-28|https://www.congress.gov/110/bills/s2678/BILLS-110s2678is.pdf
To authorize the Secretary of the Interior to designate the President William Jefferson Clinton Birthplace Home in Hope, Arkansas, as a National Historic Site and unit of the National Park System, and for other purposes.|110|House|MIKE ROSS(D) |Referred to the Subcommittee on National Parks, Forests and Public Lands.|2008-02-28|https://www.congress.gov/110/bills/hr5504/BILLS-110hr5504ih.pdf
Sex Offender Registration and Notification Retroactivity Correction Act of 2008|110|Senate|CHRISTOPHER BOND(R) |Read twice and referred to the Committee on the Judiciary.|2008-02-13|https://www.congress.gov/110/bills/s2632/BILLS-110s2632is.pdf
Celebrating the birth of Abraham Lincoln and recognizing the prominence the Declaration of Independence played in the development of Abraham Lincoln's beliefs.|110|House|DONALD MANZULLO(R) |Received in the Senate and referred to the Committee on the Judiciary.|2008-02-13|https://www.congress.gov/110/bills/hconres281/BILLS-110hconres281rfs.pdf
Small Business Women's Procurement Program Improvement Act|110|Senate|Olympia Snowe(R) |Read twice and referred to the Committee on Small Business and Entrepreneurship. (text of measure as introduced: CR S791)|2008-02-07|https://www.congress.gov/110/bills/s2608/BILLS-110s2608is.pdf
Celebrating the 50th anniversary of the United States Explorer I satellite, the world's first scientific spacecraft, and the birth of the United States space exploration program.|110|House|MARK UDALL(D) |Received in the Senate and referred to the Committee on Commerce, Science, and Transportation.|2008-02-07|https://www.congress.gov/110/bills/hconres287/BILLS-110hconres287rfs.pdf
A concurrent resolution celebrating the birth of Abraham Lincoln and recognizing the prominence the Declaration of Independence played in the development of Abraham Lincoln's beliefs.|110|Senate|Richard Durbin(D) |Referred to the Committee on the Judiciary. (text of measure as introduced: CR S743)|2008-02-06|https://www.congress.gov/110/bills/sconres65/BILLS-110sconres65is.pdf
A bill to authorize the Secretary of the Interior, acting through the Director of the National Park Service, to designate the Dr. Norman E. Borlaug Birthplace and Childhood Home in Cresco, Iowa, as a National Historic Site and as a unit of the National Park System, and for other purposes.|110|Senate|Charles Grassley(R) |Read twice and referred to the Committee on Energy and Natural Resources.|2008-02-04|https://www.congress.gov/110/bills/s2590/BILLS-110s2590is.pdf
International Women's Freedom Act of 2007|110|House|CAROLYN MALONEY(D) |Referred to the Subcommittee on Immigration, Citizenship, Refugees, Border Security, and International Law.|2008-02-04|https://www.congress.gov/110/bills/hr3728/BILLS-110hr3728ih.pdf
A resolution honoring the brave men and women of the United States Coast Guard whose tireless work, dedication, and commitment to protecting the United States have led to the confiscation of over 350,000 pounds of cocaine at sea during 2007.|110|Senate|Elizabeth Dole(R) |Resolution agreed to in Senate without amendment and with a preamble by Unanimous Consent. (text: CR S456)|2008-01-29|https://www.congress.gov/110/bills/sres429/BILLS-110sres429ats.pdf
A resolution honoring the brave men and women of the United States Coast Guard whose tireless work, dedication, and selfless service to the United States have led to more than 1 million lives saved over the course of its long and storied 217-year history.|110|Senate|THEODORE STEVENS(R) |Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S454-455; text as passed Senate: CR S455; text of measure as introduced: CR S449)|2008-01-29|https://www.congress.gov/110/bills/sres433/BILLS-110sres433ats.pdf
To authorize the Secretary of the Interior to designate the Dr. Norman E. Borlaug Birthplace and Childhood Home in Cresco, Iowa, as a National Historic Site and unit of the National Park System, and for other purposes.|110|House|TOM LATHAM(R) |Referred to the Subcommittee on National Parks, Forests and Public Lands.|2008-01-28|https://www.congress.gov/110/bills/hr5127/BILLS-110hr5127ih.pdf
A resolution congratulating the University of Southern California women's soccer team on winning the 2007 National Collegiate Athletic Association Division I Championship.|110|Senate|Dianne Feinstein(D) |Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S367; text as passed Senate: CR S367; text of measure as introduced: CR S331)|2008-01-25|https://www.congress.gov/110/bills/sres428/BILLS-110sres428ats.pdf
A resolution congratulating the Stanford University women's cross country team on winning the 2007 National Collegiate Athletic Association Division I Championship.|110|Senate|Dianne Feinstein(D) |Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S366; text as passed Senate: CR S366; text of measure as introduced: CR S331)|2008-01-25|https://www.congress.gov/110/bills/sres426/BILLS-110sres426ats.pdf
Honoring the brave men and women of the United States Coast Guard whose tireless work, dedication, and commitment to protecting the United States have led to the Coast Guard seizing over 350,000 pounds of cocaine at sea during 2007, far surpassing all of our previous records.|110|House|HOWARD COBLE(R) |On motion to suspend the rules and agree to the resolution Agreed to by the Yeas and Nays: (2/3 required): 391 - 0 (Roll no. 20). (text: CR H368)|2008-01-22|https://www.congress.gov/110/bills/hres866/BILLS-110hres866eh.pdf
Ultrasound Informed Consent Act|110|House|Jim Jordan(R) |Referred to the Subcommittee on Health.|2008-01-17|https://www.congress.gov/110/bills/hr5032/BILLS-110hr5032ih.pdf
A concurrent resolution expressing the sense of the Congress that joint custody laws for fit parents should be passed by each State, so that more children are raised with the benefits of having a father and a mother in their lives.|110|Senate|DANIEL AKAKA(D) |Referred to the Committee on Health, Education, Labor, and Pensions. (text of measure as introduced: CR S15925)|2007-12-18|https://www.congress.gov/110/bills/sconres59/BILLS-110sconres59is.pdf
A resolution urging the Government of the Kingdom of Saudi Arabia to overturn the sentence of the "Girl of Qatif".|110|Senate|Susan Collins(R) |Referred to the Committee on Foreign Relations. (text of measure as introduced: CR S15653)|2007-12-14|https://www.congress.gov/110/bills/sres406/BILLS-110sres406is.pdf
Pregnant Women Support Act|110|Senate|Bob Casey(D) |Star Print ordered on on the bill.|2007-12-13|https://www.congress.gov/110/bills/s2407/BILLS-110s2407is.pdf
To suspend until December 31, 2012, the duty on ethylene-norbornene copolymer.|110|House|Geoff Davis(R) |Referred to the House Committee on Ways and Means.|2007-12-13|https://www.congress.gov/110/bills/hr4613/BILLS-110hr4613ih.pdf
Calling on the Kingdom of Saudi Arabia to take immediate actions to drop all charges against the Saudi rape victim known as the "Qatif Girl".|110|House|Carol Shea-Porter(D) |Referred to the House Committee on Foreign Affairs.|2007-12-11|https://www.congress.gov/110/bills/hres857/BILLS-110hres857ih.pdf
A resolution recognizing the 2007-2008 Siemens Competition in Math, Science and Technology and celebrating the first time in the history of the competition that young women have won top honors.|110|Senate|Bob Casey(D) |Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S15037; text as passed Senate: CR S15037; text of measure as introduced: CR S15034)|2007-12-07|https://www.congress.gov/110/bills/sres397/BILLS-110sres397ats.pdf
Protection Against Transmission of HIV for Women and Youth Act of 2007|110|Senate|HILLARY CLINTON(D) |Read twice and referred to the Committee on Foreign Relations.|2007-12-05|https://www.congress.gov/110/bills/s2415/BILLS-110s2415is.pdf
Women Veterans Health Care Improvement Act|110|House|Stephanie Herseth Sandlin(D) |Referred to the Subcommittee on Military Personnel.|2007-12-05|https://www.congress.gov/110/bills/hr4107/BILLS-110hr4107ih.pdf
Military Domestic and Sexual Violence Response Act|110|House|LOUISE SLAUGHTER(D) |Referred to the Subcommittee on Military Personnel.|2007-12-05|https://www.congress.gov/110/bills/hr3990/BILLS-110hr3990ih.pdf
Recognizing the service and dedication of Dr. Daisaku Ikeda and celebrating his 80th birthday.|110|House|Henry Johnson(D) |Referred to the House Committee on Foreign Affairs.|2007-12-05|https://www.congress.gov/110/bills/hres844/BILLS-110hres844ih.pdf
To direct the Attorney General to provide grants for the implementation of the Sex Offender Registration Tips Program.|110|House|PETER KING(R) |Referred to the Subcommittee on Crime, Terrorism, and Homeland Security.|2007-12-03|https://www.congress.gov/110/bills/hr4147/BILLS-110hr4147ih.pdf
To amend the Adam Walsh Child Protection and Safety Act of 2006 to modify the minimum standards required for the electronic monitoring units used in the pilot program for monitoring sexual offenders.|110|House|J. Forbes(R) |Referred to the Subcommittee on Crime, Terrorism, and Homeland Security.|2007-12-03|https://www.congress.gov/110/bills/hr4094/BILLS-110hr4094ih.pdf
A resolution remembering and commemorating the lives and work of Maryknoll Sisters Maura Clarke and Ita Ford, Ursuline Sister Dorothy Kazel, and Cleveland Lay Mission Team Member Jean Donovan, who were executed by members of the Armed Forces of El Salvador on December 2, 1980.|110|Senate|RUSSELL FEINGOLD(D) |Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S14419-14420; text as passed Senate: CR S14419-14420; text of measure as introduced: CR S14404-14405)|2007-11-14|https://www.congress.gov/110/bills/sres381/BILLS-110sres381ats.pdf
Congratulating Shawn Johnson on her victory in becoming the 2007 World Artistic Gymnastics Champion in women's gymnastics.|110|House|LEONARD BOSWELL(D) |Motion to reconsider laid on the table Agreed to without objection.|2007-11-13|https://www.congress.gov/110/bills/hres684/BILLS-110hres684eh.pdf
Expressing the sense of the House of Representatives that the House has lost confidence in the performance of Consumer Product Safety Commission Chairwoman Nancy Nord, and urging the President to request her resignation.|110|House|ROSA DELAURO(D) |Referred to the House Committee on Energy and Commerce.|2007-11-13|https://www.congress.gov/110/bills/hres819/BILLS-110hres819ih.pdf
Title X Abortion Provider Prohibition Act|110|House|MIKE PENCE(R) |Referred to the House Committee on Energy and Commerce.|2007-11-09|https://www.congress.gov/110/bills/hr4133/BILLS-110hr4133ih.pdf
A resolution expressing support for designation of a National Veterans History Project Week to encourage public participation in a nationwide project that collects and preserves the stories of the men and women who served our Nation in times of war and conflict.|110|Senate|MARY LANDRIEU(D) |Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S14233; text as passed Senate: CR S14233; text of measure as introduced: CR S14202)|2007-11-08|https://www.congress.gov/110/bills/sres374/BILLS-110sres374ats.pdf
Providing for consideration of the bill (H.R. 3685) to prohibit employment discrimination on the basis of sexual orientation.|110|House|Kathy Castor(D) |Motion to reconsider laid on the table Agreed to without objection.|2007-11-07|https://www.congress.gov/110/bills/hres793/BILLS-110hres793eh.pdf
Expressing the sense of the House of Representatives that the House has lost confidence in the performance of Consumer Product Safety Commission Chairwoman Nancy Nord, and urging the President to request her resignation.|110|House|ROSA DELAURO(D) |Referred to the House Committee on Energy and Commerce.|2007-11-06|https://www.congress.gov/110/bills/hres803/BILLS-110hres803ih.pdf
Expressing support for advancing vital United States interests through increased engagement in health programs that alleviate disease and poverty, and reduce premature death in developing nations, especially through programs that combat high levels of infectious disease, improve children's and women's health, decrease malnutrition, reduce unintended pregnancies, fight the spread of HIV/AIDS, encourage healthy behaviors, and strengthen health care capacity.|110|House|DONALD PAYNE(D) |Referred to the Committee on Foreign Affairs, and in addition to the Committee on Energy and Commerce, for a period to be subsequently determined by the Speaker, in each case for consideration of such provisions as fall within the jurisdiction of the committee concerned.|2007-11-06|https://www.congress.gov/110/bills/hconres247/BILLS-110hconres247ih.pdf
Expressing support for designation of a National Veterans History Project Week to encourage public participation in a nationwide project that collects and preserves the stories of the men and women who served our nation in times of war and conflict.|110|House|Jon Porter(R) |Motion to reconsider laid on the table Agreed to without objection.|2007-11-05|https://www.congress.gov/110/bills/hres770/BILLS-110hres770eh.pdf
Convicted Child Sex Offender DNA Index System Support Act|110|House|PETER KING(R) |Referred to the Subcommittee on Crime, Terrorism, and Homeland Security.|2007-11-02|https://www.congress.gov/110/bills/hr3833/BILLS-110hr3833ih.pdf
International Violence Against Women Act of 2007|110|Senate|JOSEPH BIDEN(D) |Read twice and referred to the Committee on Foreign Relations. (text of measure as introduced: CR S13633-13639)|2007-10-31|https://www.congress.gov/110/bills/s2279/BILLS-110s2279is.pdf
Harry S Truman Birthplace Study Act|110|House|IKE SKELTON(D) |Subcommittee Hearings Held.|2007-10-30|https://www.congress.gov/110/bills/hr3265/BILLS-110hr3265ih.pdf
Recognizing and honoring, in community post offices, the service of men and women of the U.S. Armed Forces deployed overseas.|110|House|Kevin McCarthy(R) |Referred to the House Committee on Oversight and Government Reform.|2007-10-30|https://www.congress.gov/110/bills/hres784/BILLS-110hres784ih.pdf
Calling on the President of the United States and the international community to take immediate steps to respond to and prevent acts of rape and sexual violence against women and girls in Darfur, Sudan, eastern Chad and the Central African Republic.|110|House|ROSA DELAURO(D) |Motion to reconsider laid on the table Agreed to without objection.|2007-10-29|https://www.congress.gov/110/bills/hres726/BILLS-110hres726eh.pdf
Expressing the support for the enacting of joint custody laws for fit parents, so that more children are raised with the benefits of having a father and a mother in their lives.|110|House|ROSCOE BARTLETT(R) |Referred to the House Committee on the Judiciary.|2007-10-25|https://www.congress.gov/110/bills/hconres241/BILLS-110hconres241ih.pdf
Congratulating and commending the Wichita State University women's bowling team for winning the 2007 United States Bowling Congress Intercollegiate Bowling National Championship.|110|House|TODD TIAHRT(R) |Motion to reconsider laid on the table Agreed to without objection.|2007-10-22|https://www.congress.gov/110/bills/hres472/BILLS-110hres472eh.pdf
To prohibit employment discrimination based on gender identity.|110|House|BARNEY FRANK(D) |Referred to the Subcommittee on Health, Employment, Labor, and Pensions.|2007-10-17|https://www.congress.gov/110/bills/hr3686/BILLS-110hr3686ih.pdf
Gender Bias Elimination Act of 2007|110|House|EDDIE JOHNSON(D) |Referred to the Subcommittee on Health, Employment, Labor, and Pensions.|2007-10-17|https://www.congress.gov/110/bills/hr3514/BILLS-110hr3514ih.pdf
Congratulating the United States Women's National Soccer Team on its performance at the 2007 FIFA Women's World Cup in China.|110|House|MARK UDALL(D) |Referred to the House Committee on Oversight and Government Reform.|2007-10-17|https://www.congress.gov/110/bills/hres754/BILLS-110hres754ih.pdf
Honoring Varian Fry on the 100th anniversary of his birth.|110|House|STEVEN ROTHMAN(D) |Referred to the House Committee on Oversight and Government Reform.|2007-10-15|https://www.congress.gov/110/bills/hres743/BILLS-110hres743ih.pdf
To direct the Secretary of the Interior to conduct a special resource study to evaluate the significance of the 1816 Farmington Quaker Meetinghouse located in Farmington, New York, and the suitability and feasibility of its inclusion in the National Park System as part of Women's Rights National Historical Park, and for other purposes.|110|House|John Kuhl(R) |Referred to the Subcommittee on National Parks, Forests and Public Lands.|2007-10-15|https://www.congress.gov/110/bills/hr3810/BILLS-110hr3810ih.pdf
Commemorating the second annual "Milwaukee Brides Walk" and recognizing all brides marches in protest of domestic violence.|110|House|Gwen Moore(D) |Referred to the Subcommittee on Crime, Terrorism, and Homeland Security.|2007-10-12|https://www.congress.gov/110/bills/hres649/BILLS-110hres649ih.pdf
To amend the Immigration and Nationality Act to include within the definition of "refugee" spouses of persons who have been forced to abort a pregnancy or undergo involuntary sterilization.|110|House|VITO FOSSELLA(R) |Referred to the Subcommittee on Immigration, Citizenship, Refugees, Border Security, and International Law.|2007-10-12|https://www.congress.gov/110/bills/hr3552/BILLS-110hr3552ih.pdf
A resolution denouncing the practices of female genital mutilation, domestic violence, "honor" killings, acid burnings, dowry deaths, and other gender-based persecutions, and expressing the sense of the House of Representatives that participation, protection, recognition, and equality of women is crucial to achieving a just, moral and peaceful society.|110|House|SHEILA JACKSON-LEE(D) |Motion to reconsider laid on the table Agreed to without objection.|2007-10-09|https://www.congress.gov/110/bills/hres32/BILLS-110hres32eh.pdf
Trans Fat Truth in Labeling Act of 2007|110|House|STEVE ISRAEL(D) |Referred to the Subcommittee on Health.|2007-10-09|https://www.congress.gov/110/bills/hr3783/BILLS-110hr3783ih.pdf
Congratulating the Phoenix Mercury for winning the 2007 Women's National Basketball Association (WNBA) Championship.|110|House|ED PASTOR(D) |Motion to reconsider laid on the table Agreed to without objection.|2007-10-09|https://www.congress.gov/110/bills/hres654/BILLS-110hres654eh.pdf
Recognizing Martha Coffin Wright on the 200th anniversary of her birth and her induction into the National Women's Hall of Fame.|110|House|Michael Arcuri(D) |Motion to reconsider laid on the table Agreed to without objection.|2007-10-09|https://www.congress.gov/110/bills/hres588/BILLS-110hres588eh.pdf
Supporting the goals and ideals of National Women's Friendship Day.|110|House|Steve Cohen(D) |Ordered to be Reported by Unanimous Consent.|2007-10-04|https://www.congress.gov/110/bills/hconres205/BILLS-110hconres205ih.pdf
Honoring the 50th anniversary of Althea Gibson's championship at Wimbledon and Forest Hills, and honoring the life and legacy of a teacher, daughter, and internationally acclaimed athlete who defied the boundaries of race, class, and gender.|110|House|ALCEE HASTINGS(D) |Referred to the House Committee on Oversight and Government Reform.|2007-10-02|https://www.congress.gov/110/bills/hres707/BILLS-110hres707ih.pdf
Expressing the sense of the House of Representatives that the Chinese Communist Party should be condemned for engaging in coercive abortion practices, and for other purposes.|110|House|Gus Bilirakis(R) |Referred to the House Committee on Foreign Affairs.|2007-10-02|https://www.congress.gov/110/bills/hres705/BILLS-110hres705ih.pdf
Honoring the sacrifices and commitments of the men, women, and families of the United States Transportation Command, and for other purposes.|110|House|JERRY COSTELLO(D) |Motion to reconsider laid on the table Agreed to without objection.|2007-10-01|https://www.congress.gov/110/bills/hres640/BILLS-110hres640eh.pdf
Concerning the response of the United States to forced abortion and the coercive one-child policy in the People's Republic of China, and the resulting "gendercide" of girls in that country.|110|House|CHRISTOPHER SMITH(R) |Referred to the House Committee on Foreign Affairs.|2007-09-27|https://www.congress.gov/110/bills/hconres220/BILLS-110hconres220ih.pdf
Supporting the goals and ideals of National Domestic Violence Awareness Month and expressing the sense of the House of Representatives that Congress should raise awareness of domestic violence in the United States and its devastating effects on families and communities.|110|House|Ted Poe(R) |On motion to suspend the rules and agree to the resolution, as amended Agreed to by the Yeas and Nays: (2/3 required): 395 - 0 (Roll no. 907). (text: CR H10791)|2007-09-25|https://www.congress.gov/110/bills/hres590/BILLS-110hres590ih.pdf
Supporting the goals and ideals of Gold Star Mothers Day.|110|House|Peter Roskam(R) |Motion to reconsider laid on the table Agreed to without objection.|2007-09-24|https://www.congress.gov/110/bills/hres605/BILLS-110hres605eh.pdf
Ultrasound Informed Consent Act|110|Senate|SAM BROWNBACK(R) |Read twice and referred to the Committee on Health, Education, Labor, and Pensions.|2007-09-20|https://www.congress.gov/110/bills/s2075/BILLS-110s2075is.pdf
A resolution commending the city of Lafayette, Louisiana, for engaging in a year-long celebration of the 250th anniversary of the birth of Marie-Joseph-Paul-Yves-Roch-Gilbert Du Motier, commonly known as the Marquis de Lafayette.|110|Senate|MARY LANDRIEU(D) |Submitted in the Senate, considered, and agreed to without amendment and with a preamble by Unanimous Consent. (consideration: CR S11280; text as passed Senate: CR S11280; text of measure as introduced: CR S11270)|2007-09-07|https://www.congress.gov/110/bills/sres310/BILLS-110sres310ats.pdf
Encouraging employers and online dating sites to use sex offender registries for background checks.|110|House|PETER KING(R) |Referred to the Subcommittee on Crime, Terrorism, and Homeland Security.|2007-08-10|https://www.congress.gov/110/bills/hres572/BILLS-110hres572ih.pdf
Honoring and commending the Honorable Wesley E. Brown, United States District Court Judge for the District of Kansas, for his commitment and dedication to public service, the judicial system, and equal access to justice as he celebrates his 100th birthday.|110|House|TODD TIAHRT(R) |Referred to the Subcommittee on Courts, the Internet, and Intellectual Property.|2007-08-10|https://www.congress.gov/110/bills/hres512/BILLS-110hres512ih.pdf
Sex Offender Internet Prohibition Act of 2007|110|House|Cathy McMorris Rodgers(R) |Referred to the Subcommittee on Crime, Terrorism, and Homeland Security.|2007-08-10|https://www.congress.gov/110/bills/hr3144/BILLS-110hr3144ih.pdf
To amend title 28, United States Code, to provide, in the case of certain widows and widowers whose judicial survivors' annuities are terminated on account of remarriage, for the restoration of benefits upon the dissolution of the remarriage.|110|House|VICTOR SNYDER(D) |Referred to the Subcommittee on Courts, the Internet, and Intellectual Property.|2007-08-10|https://www.congress.gov/110/bills/hr3086/BILLS-110hr3086ih.pdf
Unborn Child Pain Awareness Act of 2007|110|House|CHRISTOPHER SMITH(R) |Referred to the Subcommittee on Health.|2007-08-03|https://www.congress.gov/110/bills/hr3442/BILLS-110hr3442ih.pdf
To authorize appropriations for the purpose of establishing an office within the Internal Revenue Service to focus on violations of the internal revenue laws by persons who are under investigation for conduct relating to commercial sex acts, and to increase the criminal monetary penalty limitations for the underpayment or overpayment of tax due to fraud.|110|House|CAROLYN MALONEY(D) |Referred to the House Committee on Ways and Means.|2007-08-03|https://www.congress.gov/110/bills/hr3424/BILLS-110hr3424ih.pdf
